id,type,group,pattern,group_color,perceived_color,index,section,garment_group,category,simplified_pattern,color_gategory
0794768011,Sweater,Garment Upper body,Solid,Yellowish Brown,Brown,Ladieswear,Womens Casual,Knitwear,upper_body,solid,other
0794772001,Dress,Garment Full body,Solid,Beige,Mole,Ladieswear,Womens Tailoring,Dresses Ladies,one_piece,solid,neutral
0794792001,Sweater,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,solid,neutral
0794792002,Sweater,Garment Upper body,Solid,Light Pink,Pink,Divided,Divided Collection,Jersey Fancy,upper_body,solid,warm
0794792003,Sweater,Garment Upper body,All over pattern,Red,Red,Divided,Divided Collection,Jersey Fancy,upper_body,printed,warm
0794793001,Sweater,Garment Upper body,Melange,Grey,Grey,Ladieswear,Womens Everyday Collection,Knitwear,upper_body,solid,neutral
0794793003,Sweater,Garment Upper body,Melange,Dark Green,Green,Ladieswear,Womens Everyday Collection,Knitwear,upper_body,solid,cool
0794797001,Sweater,Garment Upper body,Solid,Black,Black,Divided,Divided Collection,Jersey Fancy,upper_body,solid,neutral
0794797002,Sweater,Garment Upper body,Solid,Red,Red,Divided,Divided Collection,Jersey Fancy,upper_body,solid,warm
0794797003,Sweater,Garment Upper body,Solid,Pink,Pink,Divided,Divided Collection,Jersey Fancy,upper_body,solid,warm
0794819001,Sweater,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Tailoring,Knitwear,upper_body,solid,neutral
0794819002,Sweater,Garment Upper body,Solid,Dark Green,Green,Ladieswear,Womens Tailoring,Knitwear,upper_body,solid,cool
0794819003,Sweater,Garment Upper body,Solid,Orange,Orange,Ladieswear,Womens Tailoring,Knitwear,upper_body,solid,warm
0794819005,Sweater,Garment Upper body,Solid,Off White,White,Ladieswear,Womens Tailoring,Knitwear,upper_body,solid,neutral
0794822001,Sweater,Garment Upper body,Jacquard,Light Beige,White,Menswear,Contemporary Casual,Knitwear,upper_body,printed,other
0794822005,Sweater,Garment Upper body,Jacquard,Dark Beige,Brown,Menswear,Contemporary Casual,Knitwear,upper_body,printed,neutral
0794868001,Dress,Garment Full body,All over pattern,Pink,Pink,Ladieswear,Mama,Blouses,one_piece,printed,warm
0794897001,Sweater,Garment Upper body,Solid,Dark Blue,Blue,Menswear,Men Suits & Tailoring,Knitwear,upper_body,solid,cool
0794897002,Sweater,Garment Upper body,Solid,Black,Black,Menswear,Men Edition,Knitwear,upper_body,solid,neutral
0794904001,Trousers,Garment Lower body,Solid,Dark Red,Red,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,warm
0794904002,Trousers,Garment Lower body,Solid,Dark Blue,Blue,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,cool
0794904003,Trousers,Garment Lower body,Solid,Dark Pink,Red,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,other
0794904005,Trousers,Garment Lower body,Solid,Greyish Beige,Mole,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,neutral
0794904006,Trousers,Garment Lower body,Solid,Dark Orange,Beige,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,warm
0794904007,Trousers,Garment Lower body,Solid,Grey,Grey,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,neutral
0794904008,Trousers,Garment Lower body,Solid,Dark Yellow,Brown,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,lower_body,solid,warm
0794934001,Trousers,Garment Lower body,Solid,Black,Black,Ladieswear,Womens Tailoring,Trousers,lower_body,solid,neutral
0794935004,Trousers,Garment Lower body,Check,Black,Black,Children Sizes 134-170,Young Girl,Trousers,lower_body,structured,neutral
0794948001,Dress,Garment Full body,Solid,Off White,White,Ladieswear,Womens Tailoring,Dresses Ladies,one_piece,solid,neutral
0794954001,Dress,Garment Full body,Solid,Red,Red,Children Sizes 92-140,Kids Girl,Dresses/Skirts girls,one_piece,solid,warm
0794956001,Dress,Garment Full body,Mixed solid/pattern,Light Pink,Pink,Children Sizes 92-140,Girls Underwear & Basics,Jersey Basic,one_piece,printed,warm
0794956002,Dress,Garment Full body,Solid,Dark Green,Green,Children Sizes 92-140,Girls Underwear & Basics,Jersey Basic,one_piece,solid,cool
0794961001,Dress,Garment Full body,Solid,Light Beige,Beige,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,one_piece,solid,other
0794961002,Dress,Garment Full body,Solid,Dark Yellow,Brown,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,one_piece,solid,warm
0794962001,Dress,Garment Full body,All over pattern,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,printed,neutral
0794969001,Trousers,Garment Lower body,Solid,Black,Black,Menswear,Contemporary Street,Trousers,lower_body,solid,neutral
0794969002,Trousers,Garment Lower body,Solid,Dark Beige,Brown,Menswear,Contemporary Street,Trousers,lower_body,solid,neutral
0794991001,Dress,Garment Full body,Solid,Light Turquoise,Turquoise,Children Sizes 92-140,Girls Underwear & Basics,Jersey Basic,one_piece,solid,cool
0794991002,Dress,Garment Full body,Solid,Dark Blue,Blue,Children Sizes 92-140,Girls Underwear & Basics,Jersey Basic,one_piece,solid,cool
0794991003,Dress,Garment Full body,Solid,Dark Red,Red,Children Sizes 92-140,Girls Underwear & Basics,Jersey Basic,one_piece,solid,warm
0794998001,Dress,Garment Full body,Solid,Black,Black,Ladieswear,Womens Tailoring,Jersey Fancy,one_piece,solid,neutral
0795045001,Dress,Garment Full body,Solid,Black,Black,Ladieswear,Womens Trend,Blouses,one_piece,solid,neutral
0795052002,Dress,Garment Full body,Solid,Blue,Blue,Ladieswear,Womens Trend,Blouses,one_piece,solid,cool
0795052003,Dress,Garment Full body,Check,Black,Black,Ladieswear,Womens Trend,Blouses,one_piece,structured,neutral
0795052007,Dress,Garment Full body,All over pattern,Beige,Beige,Ladieswear,Womens Trend,Blouses,one_piece,printed,neutral
0795100001,Top,Garment Upper body,Solid,Dark Blue,Blue,Ladieswear,Womens Everyday Collection,Blouses,upper_body,solid,cool
0795109001,Trousers,Garment Lower body,Solid,Dark Blue,Blue,Ladieswear,Mama,Jersey Fancy,lower_body,solid,cool
0795109002,Trousers,Garment Lower body,Check,Off White,White,Ladieswear,Mama,Jersey Fancy,lower_body,structured,neutral
0795164001,Sweater,Garment Upper body,Solid,Black,Black,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795164002,Sweater,Garment Upper body,Melange,Grey,Grey,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795164003,Sweater,Garment Upper body,Melange,Greenish Khaki,Khaki green,Menswear,Men Underwear,Jersey Basic,upper_body,solid,cool
0795178001,Blouse,Garment Upper body,All over pattern,Dark Turquoise,Turquoise,Ladieswear,Mama,Blouses,upper_body,printed,cool
0795178002,Blouse,Garment Upper body,Solid,Black,Black,Ladieswear,Mama,Blouses,upper_body,solid,neutral
0795200003,Trousers,Garment Lower body,Solid,Dark Grey,Grey,Baby Sizes 50-98,Baby Boy,Jersey Fancy,lower_body,solid,neutral
0795243001,Top,Garment Upper body,Solid,Black,Black,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795243002,Top,Garment Upper body,Solid,White,White,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795243003,Top,Garment Upper body,Melange,Grey,Grey,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795243004,Top,Garment Upper body,Solid,Dark Green,Khaki green,Menswear,Men Underwear,Jersey Basic,upper_body,solid,cool
0795243008,Top,Garment Upper body,Solid,Greenish Khaki,Khaki green,Menswear,Men Underwear,Jersey Basic,upper_body,solid,cool
0795244002,Trousers,Garment Lower body,Solid,Black,Black,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,lower_body,solid,neutral
0795273001,Dress,Garment Full body,Solid,Dark Green,Green,Ladieswear,Mama,Knitwear,one_piece,solid,cool
0795338001,Top,Garment Upper body,Solid,Black,Black,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795338002,Top,Garment Upper body,Solid,Dark Blue,Blue,Menswear,Men Underwear,Jersey Basic,upper_body,solid,cool
0795338003,Top,Garment Upper body,Melange,Black,Grey,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795338004,Top,Garment Upper body,Solid,White,White,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795338006,Top,Garment Upper body,Solid,Yellowish Brown,Brown,Menswear,Men Underwear,Jersey Basic,upper_body,solid,other
0795338007,Top,Garment Upper body,Melange,Grey,Grey,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795353001,Sweater,Garment Upper body,Melange,Grey,Grey,Children Sizes 134-170,Young Girl,Knitwear,upper_body,solid,neutral
0795353002,Sweater,Garment Upper body,Melange,White,Unknown,Children Sizes 134-170,Young Girl,Knitwear,upper_body,solid,neutral
0795354001,Sweater,Garment Upper body,Solid,Black,Black,Menswear,Men Underwear,Jersey Basic,upper_body,solid,neutral
0795354002,Sweater,Garment Upper body,Solid,Dark Green,Green,Menswear,Men Underwear,Jersey Basic,upper_body,solid,cool
0795354003,Sweater,Garment Upper body,Solid,Dark Blue,Blue,Menswear,Men Underwear,Jersey Basic,upper_body,solid,cool
0795358001,Blouse,Garment Upper body,All over pattern,Light Beige,Beige,Ladieswear,H&M+,Blouses,upper_body,printed,other
0795414001,Dress,Garment Full body,Sequin,Black,Black,Children Sizes 134-170,Young Girl,Dresses/Skirts girls,one_piece,printed,neutral
0795417002,Top,Garment Upper body,Solid,Dark Red,Red,Ladieswear,H&M+,Jersey Fancy,upper_body,solid,warm
0795417003,Top,Garment Upper body,Solid,Black,Black,Ladieswear,H&M+,Jersey Fancy,upper_body,solid,neutral
0795419001,Top,Garment Upper body,Solid,Black,Black,Ladieswear,H&M+,Jersey Fancy,upper_body,solid,neutral
0795425001,Top,Garment Upper body,Front print,Light Pink,Pink,Divided,Divided Projects,Unknown,upper_body,printed,warm
0795425002,Top,Garment Upper body,Placement print,Light Grey,Grey,Divided,Divided Projects,Unknown,upper_body,printed,neutral
0795425003,Top,Garment Upper body,All over pattern,Black,Black,Divided,Divided Projects,Unknown,upper_body,printed,neutral
0795427001,Top,Garment Upper body,Colour blocking,Light Pink,Pink,Divided,Divided Projects,Unknown,upper_body,structured,warm
0795458002,T-shirt,Garment Upper body,Solid,Light Turquoise,Turquoise,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,solid,cool
0795458005,T-shirt,Garment Upper body,Solid,Light Orange,Orange,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,solid,warm
0795458007,T-shirt,Garment Upper body,Solid,Light Beige,White,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,solid,other
0795458008,T-shirt,Garment Upper body,Stripe,Dark Orange,Brown,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,unknown,warm
0795458011,T-shirt,Garment Upper body,Solid,Dark Yellow,Beige,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,solid,warm
0795458014,T-shirt,Garment Upper body,Melange,Light Blue,Blue,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,solid,cool
0795458015,T-shirt,Garment Upper body,All over pattern,Beige,Mole,Baby Sizes 50-98,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,upper_body,printed,neutral
0795470001,Dress,Garment Full body,Solid,Grey,Grey,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,one_piece,solid,neutral
0795470002,Dress,Garment Full body,Solid,Black,Black,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,one_piece,solid,neutral
0795470011,Dress,Garment Full body,Solid,Dark Red,Red,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,one_piece,solid,warm
0795486001,Dress,Garment Full body,Solid,Beige,Beige,Divided,Divided Selected,Dresses Ladies,one_piece,solid,neutral
0795505001,Dress,Garment Full body,Solid,Black,Black,Ladieswear,Womens Everyday Collection,Dresses Ladies,one_piece,solid,neutral
0795505002,Dress,Garment Full body,Solid,Pink,Pink,Ladieswear,Womens Everyday Collection,Dresses Ladies,one_piece,solid,warm
0795510001,Dress,Garment Full body,Embroidery,Black,Black,Ladieswear,Womens Everyday Collection,Dresses Ladies,one_piece,printed,neutral
0795549001,Trousers,Garment Lower body,Solid,Blue,Blue,Divided,Divided Collection,Trousers,lower_body,solid,cool
0795549002,Trousers,Garment Lower body,Solid,Dark Grey,Grey,Divided,Divided Collection,Trousers,lower_body,solid,neutral
0795549003,Trousers,Garment Lower body,Solid,Light Blue,Blue,Divided,Divided Collection,Trousers,lower_body,solid,cool
0795550001,Trousers,Garment Lower body,Sequin,Light Grey,Grey,Divided,Divided Collection,Trousers,lower_body,printed,neutral
0795550002,Trousers,Garment Lower body,Metallic,Black,Black,Divided,Divided Collection,Trousers,lower_body,structured,neutral
0795552001,Trousers,Garment Lower body,Solid,Dark Blue,Blue,Divided,Divided Collection,Trousers,lower_body,solid,cool
0795552002,Trousers,Garment Lower body,Solid,Dark Grey,Grey,Divided,Divided Collection,Trousers,lower_body,solid,neutral
0795557001,Trousers,Garment Lower body,Solid,Black,Black,Divided,Divided Collection,Trousers,lower_body,solid,neutral
0795594001,Sweater,Garment Upper body,Solid,Off White,White,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,solid,neutral
0795594002,Sweater,Garment Upper body,Solid,Light Pink,Pink,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,solid,warm
0795594003,Sweater,Garment Upper body,All over pattern,Light Beige,Beige,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,printed,other
0795594004,Sweater,Garment Upper body,Dot,Yellow,Yellow,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,printed,warm
0795594007,Sweater,Garment Upper body,All over pattern,Off White,White,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,printed,neutral
0795594009,Sweater,Garment Upper body,Stripe,White,White,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,unknown,neutral
0795594010,Sweater,Garment Upper body,Placement print,Light Orange,Orange,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,printed,warm
0795594013,Sweater,Garment Upper body,Front print,Light Pink,Pink,Baby Sizes 50-98,Baby Girl,Jersey Fancy,upper_body,printed,warm
0795595001,Dress,Garment Full body,Other structure,Light Pink,Pink,Baby Sizes 50-98,Baby Girl,Jersey Fancy,one_piece,structured,warm
0795595014,Dress,Garment Full body,Dot,Green,Green,Baby Sizes 50-98,Baby Girl,Jersey Fancy,one_piece,printed,cool
0795595016,Dress,Garment Full body,Other structure,Yellow,Yellow,Baby Sizes 50-98,Baby Girl,Jersey Fancy,one_piece,structured,warm
0795597001,Dress,Garment Full body,Glittering/Metallic,White,White,Baby Sizes 50-98,Baby Girl,Jersey Fancy,one_piece,structured,neutral
0795597002,Dress,Garment Full body,Glittering/Metallic,Light Pink,Pink,Baby Sizes 50-98,Baby Girl,Jersey Fancy,one_piece,structured,warm
0795597003,Dress,Garment Full body,Glittering/Metallic,Light Turquoise,Turquoise,Baby Sizes 50-98,Baby Girl,Jersey Fancy,one_piece,structured,cool
0795615002,Dress,Garment Full body,All over pattern,Dark Beige,Beige,Children Sizes 92-140,Kids Girl,Jersey Fancy,one_piece,printed,neutral
0795615003,Dress,Garment Full body,All over pattern,Light Pink,Pink,Children Sizes 92-140,Kids Girl,Jersey Fancy,one_piece,printed,warm
0795617001,Sweater,Garment Upper body,Front print,Dark Pink,Pink,Children Sizes 92-140,Kids Girl,Jersey Fancy,upper_body,printed,other
0795617003,Sweater,Garment Upper body,All over pattern,Black,Black,Children Sizes 92-140,Kids Girl,Jersey Fancy,upper_body,printed,neutral
0795623001,Dress,Garment Full body,Solid,Black,Black,Children Sizes 134-170,Girls Underwear & Basics,Jersey Basic,one_piece,solid,neutral
0795623002,Dress,Garment Full body,Stripe,White,White,Children Sizes 134-170,Girls Underwear & Basics,Jersey Basic,one_piece,unknown,neutral
0795623003,Dress,Garment Full body,Solid,Red,Red,Children Sizes 134-170,Girls Underwear & Basics,Jersey Basic,one_piece,solid,warm
0795633002,Dress,Garment Full body,Solid,Light Pink,Pink,Children Sizes 134-170,Girls Underwear & Basics,Jersey Basic,one_piece,solid,warm
0795674001,Top,Garment Upper body,Sequin,Light Pink,Pink,Children Sizes 92-140,Kids Girl,Jersey Fancy,upper_body,printed,warm
0795714002,Dress,Garment Full body,All over pattern,Other Blue,Blue,Ladieswear,Womens Trend,Blouses,one_piece,printed,cool
0795720003,Dress,Garment Full body,Solid,Light Beige,Beige,Ladieswear,H&M+,Blouses,one_piece,solid,other
0795761001,Dress,Garment Full body,Embroidery,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,printed,neutral
0795763001,Dress,Garment Full body,Embroidery,Light Pink,Pink,Ladieswear,Womens Tailoring,Dresses Ladies,one_piece,printed,warm
0795771001,Dress,Garment Full body,Solid,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,solid,neutral
0795771002,Dress,Garment Full body,Glittering/Metallic,Beige,Beige,Divided,Divided Projects,Dresses Ladies,one_piece,structured,neutral
0795776001,Dress,Garment Full body,Solid,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,solid,neutral
0795777001,Dress,Garment Full body,Embroidery,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,printed,neutral
0795778001,Dress,Garment Full body,Embroidery,Black,Black,Divided,Divided Projects,Dresses Ladies,one_piece,printed,neutral
0795779001,Dress,Garment Full body,Sequin,Light Pink,Pink,Divided,Divided Projects,Dresses Ladies,one_piece,printed,warm
0795780001,Top,Garment Upper body,Solid,Black,Black,Ladieswear,Womens Casual,Jersey Fancy,upper_body,solid,neutral
0795784001,T-shirt,Garment Upper body,Solid,Green,Green,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,solid,cool
0795784002,T-shirt,Garment Upper body,Solid,Light Pink,Pink,Baby Sizes 50-98,Baby Essentials & Complements,Jersey Basic,upper_body,solid,warm
